t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
-24.075471,0.000000,0.000000,0.000000,0.000000,0.000000,0.008625,0.003776,0.444709,-0.572834,-1.397353,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-24.055471,0.000000,0.000000,0.000000,0.000000,0.000000,0.004552,0.002461,0.444726,-0.572852,-1.397738,0.000000,0.000000,0.560000,0.000000,0.000000,-0.010000,0.000000,0.000000,12.800000
-24.035471,0.000000,0.000000,0.000000,0.000000,0.000000,0.004552,0.002461,0.444726,-0.572852,-1.397738,0.000000,0.000000,0.560000,0.000000,0.000000,-0.010000,0.000000,0.000000,12.800000
-24.015471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.011825,0.008323,0.444750,-0.573530,-1.398790,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-23.995471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006009,0.008037,0.444771,-0.573768,-1.398968,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-23.975471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.006009,0.008037,0.444771,-0.573768,-1.398968,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-23.955471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003591,0.006577,0.444817,-0.573851,-1.398966,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.800000
-23.935471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003591,0.006577,0.444817,-0.573851,-1.398966,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-23.915471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.005251,-0.005947,0.445092,-0.572769,-1.399231,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-23.895471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002517,-0.004337,0.445264,-0.572589,-1.399355,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-23.875471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.002517,-0.004337,0.445264,-0.572589,-1.399355,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-23.855471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000900,-0.002112,0.445432,-0.572531,-1.399365,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-23.835471,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000900,-0.002112,0.445432,-0.572531,-1.399365,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-23.815471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000495,-0.000458,0.445666,-0.572475,-1.399368,0.000000,0.000000,0.560000,0.000000,0.000000,-0.040000,0.000000,0.000000,12.800000
